dataset,case_id,selected_case_name,noise_name,case_tag,split,files_total,files_done,files_skipped,n_boxes,mean_iou_noisy,mean_iou_refined,delta_iou,best_pt,out_dir
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_side_9,side_9,val,10,10,0,10,0.37432384544873454,0.5017431606782127,0.12741931522947816,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_9/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_0.6,scale_0.6,train,10,10,0,16,0.3600000630249614,0.6979048574632172,0.3379047944382558,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_0.6,scale_0.6,val,10,10,0,10,0.3599997349290204,0.8541949517560136,0.4941952168269932,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_0.7,scale_0.7,train,10,10,0,16,0.4899999828597191,0.7467805128207621,0.256780529961043,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.7/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_0.7,scale_0.7,val,10,10,0,10,0.4900000072692333,0.9166836095753628,0.4266836023061294,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.7/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_0.8,scale_0.8,train,10,10,0,16,0.6400004247410445,0.8260797438654555,0.186079319124411,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.8/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_0.8,scale_0.8,val,10,10,0,10,0.6400000847846528,0.8907631451506184,0.25076306036596563,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.8/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_0.9,scale_0.9,train,10,10,0,16,0.8099997603662294,0.8519286215387675,0.04192886117253802,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.9/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_0.9,scale_0.9,val,10,10,0,10,0.8100000277110085,0.9258457993483811,0.1158457716373725,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.9/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_1.1,scale_1.1,train,10,10,0,16,0.8450684688038246,0.8175474160810443,-0.02752105272278027,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.1/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_1.1,scale_1.1,val,10,10,0,10,0.855231349128507,0.9102317158651954,0.05500036673668838,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.1/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_1.2,scale_1.2,train,10,10,0,16,0.7349086164342111,0.7425947137285399,0.007686097294328786,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.2/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_1.2,scale_1.2,val,10,10,0,10,0.766881285901532,0.8882581205479475,0.12137683464641551,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.2/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_1.3,scale_1.3,train,10,10,0,16,0.6544653774660787,0.7367190815715778,0.08225370410549915,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.3/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_1.3,scale_1.3,val,10,10,0,10,0.7150611934856309,0.8372450618871234,0.12218386840149247,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.3/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_1.4,scale_1.4,train,10,10,0,16,0.5937386340601924,0.6881549618214916,0.09441632776129916,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.4/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_scale_1.4,scale_1.4,val,10,10,0,10,0.6774668315454522,0.8044344136401355,0.12696758209468334,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.4/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_side_1,side_1,train,10,10,0,16,0.7482395146333265,0.7631019310927776,0.014862416459451078,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_1/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_side_1,side_1,val,10,10,0,10,0.7668382634434844,0.8112149682984955,0.044376704855011086,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_1/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_side_3,side_3,train,10,10,0,16,0.6266592114806113,0.6665580320340252,0.03989882055341387,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_3/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_side_3,side_3,val,10,10,0,10,0.6458358132236188,0.6829434846937033,0.03710767147008438,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_3/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_side_5,side_5,train,10,10,0,16,0.4775203509055519,0.6315399884896169,0.154019637584065,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_5/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_side_5,side_5,val,10,10,0,10,0.5986653695498958,0.6308290718966963,0.03216370234680053,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_5/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_side_7,side_7,train,10,10,0,16,0.493517431899298,0.5888372020863668,0.09531977018706883,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_7/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_side_7,side_7,val,10,10,0,10,0.5756205780355337,0.7203161835523485,0.14469560551681476,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_7/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_side_9,side_9,train,10,10,0,16,0.39560123194341645,0.48140322931483814,0.08580199737142169,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_9/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist1_L1,labels_side_9,side_9,val,10,10,0,10,0.37432384544873454,0.5397600809264607,0.16543623547772607,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_9/val"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist0_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist0_L1,labels_scale_0.6,scale_0.6,train,10,10,0,16,0.3600000630249614,0.8375918272553519,0.47759176423039046,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist0_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist0_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/train"
african-wildlife,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist0_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist0_L1,labels_scale_0.6,scale_0.6,val,10,10,0,10,0.3599997349290204,0.8884686216850127,0.5284688867559924,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/african-wildlife/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist0_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/african-wildlife/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__african-wildlife__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist0_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/val"
