dataset,seed_req,seed_ckpt,seed_dir,case_id,selected_case_name,noise_name,case_tag,split,files_total,files_done,files_skipped,n_boxes,mean_iou_noisy,mean_iou_refined,delta_iou,best_pt,out_dir
brain-tumor,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_3,side_3,train,50,50,0,57,0.5891544844794321,0.8718710890361606,0.2827166045567284,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/brain-tumor/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/brain-tumor/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_3/train"
brain-tumor,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_3,side_3,val,50,50,0,55,0.6005705607453325,0.8602641067760337,0.2596935460307011,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/brain-tumor/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/brain-tumor/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_3/val"
brain-tumor,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_5,side_5,train,50,50,0,57,0.4366682340537022,0.9310754672797688,0.4944072332260666,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/brain-tumor/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/brain-tumor/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_5/train"
brain-tumor,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_5,side_5,val,50,50,0,55,0.4455548102059265,0.9108073942261978,0.46525258402027136,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/brain-tumor/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/brain-tumor/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_5/val"
brain-tumor,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_7,side_7,train,50,50,0,57,0.45061090515418106,0.8960069586664815,0.4453960535123004,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/brain-tumor/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/brain-tumor/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_7/train"
brain-tumor,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_7,side_7,val,50,50,0,55,0.45522881411785593,0.9031144378028638,0.4478856236850079,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/brain-tumor/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/brain-tumor/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_7/val"
brain-tumor,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_9,side_9,train,50,50,0,57,0.35294860406320394,0.9125374121441846,0.5595888080809807,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/brain-tumor/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/brain-tumor/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_9/train"
brain-tumor,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_9,side_9,val,50,50,0,55,0.3623139992811708,0.9300910861241305,0.5677770868429597,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/brain-tumor/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/brain-tumor/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__brain-tumor__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_9/val"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.6,scale_0.6,train,50,50,0,926,0.3600000065798755,0.9022711013803411,0.5422710948004655,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/train"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.6,scale_0.6,val,50,50,0,681,0.35999997815670876,0.931201698730818,0.5712017205741092,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/val"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.7,scale_0.7,train,50,50,0,926,0.4899998485873015,0.8629808150507278,0.37298096646342627,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.7/train"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.7,scale_0.7,val,50,50,0,681,0.4899998520732812,0.9057960171602539,0.4157961650869727,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.7/val"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.8,scale_0.8,train,50,50,0,926,0.6399999118436361,0.8524791742527315,0.21247926240909526,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.8/train"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.8,scale_0.8,val,50,50,0,681,0.6399999944687467,0.895025485117656,0.2550254906489094,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.8/val"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.9,scale_0.9,train,50,50,0,926,0.8100001182668415,0.8302897328520796,0.020289614585238182,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.9/train"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.9,scale_0.9,val,50,50,0,681,0.8100002916344993,0.8843506254978423,0.074350333863343,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.9/val"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.1,scale_1.1,train,50,50,0,926,0.8367970584697522,0.8179379764507613,-0.018859082018990822,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.1/train"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.1,scale_1.1,val,50,50,0,681,0.8360395974660465,0.8782409065915416,0.042201309125495134,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.1/val"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.2,scale_1.2,train,50,50,0,926,0.713361500945188,0.8137721086510286,0.10041060770584052,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.2/train"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.2,scale_1.2,val,50,50,0,681,0.712089209998102,0.8630599762069587,0.15097076620885677,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.2/val"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.3,scale_1.3,train,50,50,0,926,0.6167387638964269,0.8044818929343888,0.18774312903796195,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.3/train"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.3,scale_1.3,val,50,50,0,681,0.6152074837157511,0.8517175935077099,0.23651010979195888,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.3/val"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.4,scale_1.4,train,50,50,0,926,0.5397393808436813,0.7996573156266098,0.25991793478292846,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.4/train"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.4,scale_1.4,val,50,50,0,681,0.5379623803975835,0.8434495813870668,0.30548720098948323,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.4/val"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_1,side_1,train,50,50,0,926,0.7588484196473027,0.8530244353693076,0.0941760157220049,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_1/train"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_1,side_1,val,50,50,0,681,0.7616542638897859,0.8988401242569299,0.13718586036714403,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_1/val"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_3,side_3,train,50,50,0,926,0.6111233554716539,0.8623384539224754,0.2512150984508215,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_3/train"
BCCD,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_3,side_3,val,50,50,0,681,0.6119220825453746,0.8994126673174921,0.28749058477211753,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/BCCD/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/BCCD/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__BCCD__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_3/val"
